date,close
2011-12-09,3663.84
2011-12-12,3616.09
2011-12-13,3490.4
2011-12-14,3423.47
2011-12-15,3329.58
2011-12-16,3427.21
2011-12-19,3434.85
2011-12-20,3424.45
2011-12-21,3342.4
2011-12-22,3298.72
2011-12-23,3327.39
2011-12-26,3308.07
2011-12-27,3224.15
2011-12-28,3207.4
2011-12-29,3207.18
2011-12-30,3266.78
2012-01-04,3192.23
2012-01-05,3074.37
2012-01-06,3087.55
2012-01-09,3212.9
2012-01-10,3345.39
2012-01-11,3346.74
2012-01-12,3345.81
2012-01-13,3233.7
2012-01-16,3130.56
2012-01-17,3304.88
2012-01-18,3237.85
2012-01-19,3270.77
2012-01-20,3315.6
2012-01-30,3292.41
2012-01-31,3294.49
2012-02-01,3266.23
2012-02-02,3328.15
2012-02-03,3383.05
2012-02-06,3412.41
2012-02-07,3356.84
2012-02-08,3445.52
2012-02-09,3469.85
2012-02-10,3488.23
2012-02-13,3519.88
2012-02-14,3524.63
2012-02-15,3578.15
2012-02-16,3577.2
2012-02-17,3565.31
2012-02-20,3574.46
2012-02-21,3618.3
2012-02-22,3689
2012-02-23,3700.89
2012-02-24,3756.83
2012-02-27,3764.33
2012-02-28,3745.58
2012-02-29,3696.14
2012-03-01,3715.67
2012-03-02,3794.42
2012-03-05,3798.38
2012-03-06,3760.59
2012-03-07,3732.71
2012-03-08,3791.83
2012-03-09,3848.11
2012-03-12,3871.12
2012-03-13,3910.06
2012-03-14,3734.32
2012-03-15,3689.01
2012-03-16,3786.62
2012-03-19,3829.7
2012-03-20,3746.28
2012-03-21,3760.05
2012-03-22,3742.39
2012-03-23,3670.13
2012-03-26,3666.28
2012-03-27,3652.88
2012-03-28,3490.01
2012-03-29,3425.7
2012-03-30,3416.86
2012-04-05,3531.55
2012-04-06,3554.03
2012-04-09,3512.91
2012-04-10,3554.04
2012-04-11,3566.48
2012-04-12,3640.41
2012-04-13,3675.03
2012-04-16,3685.48
2012-04-17,3631.56
2012-04-18,3714.02
2012-04-19,3704.71
2012-04-20,3736.37
2012-04-23,3691.57
2012-04-24,3666.4
2012-04-25,3718.91
2012-04-26,3700.03
2012-04-27,3664.64
2012-05-02,3718.26
2012-05-03,3733.82
2012-05-04,3758
2012-05-07,3784.56
2012-05-08,3783.47
2012-05-09,3717.47
2012-05-10,3731.13
2012-05-11,3715.39
2012-05-14,3710.1
2012-05-15,3705.88
2012-05-16,3660.31
2012-05-17,3714.19
2012-05-18,3655.86
2012-05-21,3653.55
2012-05-22,3711.06
2012-05-23,3708.92
2012-05-24,3678.09
2012-05-25,3635.52
2012-05-28,3687.46
2012-05-29,3745.68
2012-05-30,3752.22
2012-05-31,3753.59
2012-06-01,3744.44
2012-06-04,3621.81
2012-06-05,3617.61
2012-06-06,3600.16
2012-06-07,3581.14
2012-06-08,3564.16
2012-06-11,3630.31
2012-06-12,3608.39
2012-06-13,3674.88
2012-06-14,3652.71
2012-06-15,3648.99
2012-06-18,3684.73
2012-06-19,3657.96
2012-06-20,3636.09
2012-06-21,3590.84
2012-06-25,3493.12
2012-06-26,3489.97
2012-06-27,3476.4
2012-06-28,3427.82
2012-06-29,3470.97
2012-07-02,3509.5
2012-07-03,3515.78
2012-07-04,3497.75
2012-07-05,3418.2
2012-07-06,3486.55
2012-07-09,3398.81
2012-07-10,3365.67
2012-07-11,3404.1
2012-07-12,3450.3
2012-07-13,3435.08
2012-07-16,3311.09
2012-07-17,3334.29
2012-07-18,3352.85
2012-07-19,3392.66
2012-07-20,3369.91
2012-07-23,3337.86
2012-07-24,3361.09
2012-07-25,3332.09
2012-07-26,3302.34
2012-07-27,3283.59
2012-07-30,3217.45
2012-07-31,3159.19
2012-08-01,3216.18
2012-08-02,3195.86
2012-08-03,3259.86
2012-08-06,3337.27
2012-08-07,3368.25
2012-08-08,3356.49
2012-08-09,3405.06
2012-08-10,3395.85
2012-08-13,3318.1
2012-08-14,3349.59
2012-08-15,3310.84
2012-08-16,3286.83
2012-08-17,3286.78
2012-08-20,3289.44
2012-08-21,3335.75
2012-08-22,3306.11
2012-08-23,3327.99
2012-08-24,3265.75
2012-08-27,3184.33
2012-08-28,3200.99
2012-08-29,3179.54
2012-08-30,3129.5
2012-08-31,3139.5
2012-09-03,3200.31
2012-09-04,3164.83
2012-09-05,3181.8
2012-09-06,3217.94
2012-09-07,3334.66
2012-09-10,3363.61
2012-09-11,3350.09
2012-09-12,3376.12
2012-09-13,3329.3
2012-09-14,3338.04
2012-09-17,3237.7
2012-09-18,3224.26
2012-09-19,3255.87
2012-09-20,3161.76
2012-09-21,3143.71
2012-09-24,3167.16
2012-09-25,3144.41
2012-09-26,3071.99
2012-09-27,3141.08
2012-09-28,3199.75
2012-10-08,3183.37
2012-10-09,3265.62
2012-10-10,3296.92
2012-10-11,3248.05
2012-10-12,3240.4
2012-10-15,3223.19
2012-10-16,3233.23
2012-10-17,3240.78
2012-10-18,3294.84
2012-10-19,3285.45
2012-10-22,3298.49
2012-10-23,3259.07
2012-10-24,3257.92
2012-10-25,3226.17
2012-10-26,3163.3
2012-10-29,3158.94
2012-10-30,3160.69
2012-10-31,3168.1
2012-11-01,3228.19
2012-11-02,3249.55
2012-11-05,3235.35
2012-11-06,3213.26
2012-11-07,3209.14
2012-11-08,3129.57
2012-11-09,3116.98
2012-11-12,3136.31
2012-11-13,3072.12
2012-11-14,3081.25
2012-11-15,3026.84
2012-11-16,3009.15
2012-11-19,3016.16
2012-11-20,3004.18
2012-11-21,3035.28
2012-11-22,2995.09
2012-11-23,3005.46
2012-11-26,2970.32
2012-11-27,2864.17
2012-11-28,2800.54
2012-11-29,2774.18
2012-11-30,2816.62
2012-12-03,2749.13
2012-12-04,2783.41
2012-12-05,2886.19
2012-12-06,2884.35
2012-12-07,2950.19
2012-12-10,3002.23
2012-12-11,2982.03
2012-12-12,2982.89
2012-12-13,2943.28
2012-12-14,3066.23
2012-12-17,3091.88
2012-12-18,3086.58
2012-12-19,3099.09
2012-12-20,3108.86
2012-12-21,3101.07
2012-12-24,3117.7
2012-12-25,3189.09
2012-12-26,3228.68
2012-12-27,3199.48
2012-12-28,3235.2
2012-12-31,3275.86
2013-01-04,3258.25
2013-01-07,3288.37
2013-01-08,3327.04
2013-01-09,3334.99
2013-01-10,3356.35
2013-01-11,3271.18
2013-01-14,3384.75
2013-01-15,3450.68
2013-01-16,3450.56
2013-01-17,3408.02
2013-01-18,3464.65
2013-01-21,3491.12
2013-01-22,3435.43
2013-01-23,3441.75
2013-01-24,3369.73
2013-01-25,3364.06
2013-01-28,3449.79
2013-01-29,3482.52
2013-01-30,3500.58
2013-01-31,3479.64
2013-02-01,3507.71
2013-02-04,3484.36
2013-02-05,3520.65
2013-02-06,3544.39
2013-02-07,3557.67
2013-02-08,3608.59
2013-02-18,3627.78
2013-02-19,3561.36
2013-02-20,3635.38
2013-02-21,3560.32
2013-02-22,3548.36
2013-02-25,3587.59
2013-02-26,3533.2
2013-02-27,3535.9
2013-02-28,3608.2
2013-03-01,3648.42
2013-03-04,3518.72
2013-03-05,3597.92
2013-03-06,3653.93
2013-03-07,3609.64
2013-03-08,3570.38
2013-03-11,3571.11
2013-03-12,3481.18
2013-03-13,3449.35
2013-03-14,3464.85
2013-03-15,3471.21
2013-03-18,3427.12
2013-03-19,3438.07
2013-03-20,3527.77
2013-03-21,3565.02
2013-03-22,3579.92
2013-03-25,3568.52
2013-03-26,3543.81
2013-03-27,3552.26
2013-03-28,3448.98
2013-03-29,3447.29
2013-04-01,3470.96
2013-04-02,3428.5
2013-04-03,3397.23
2013-04-08,3411.13
2013-04-09,3444.37
2013-04-10,3437.27
2013-04-11,3423.22
2013-04-12,3394.52
2013-04-15,3346.85
2013-04-16,3383.08
2013-04-17,3412.42
2013-04-18,3423.01
2013-04-19,3495.24
2013-04-22,3511.62
2013-04-23,3416.45
2013-04-24,3484.57
2013-04-25,3431.4
2013-04-26,3367.77
2013-05-02,3383.4
2013-05-03,3448.64
2013-05-06,3514.46
2013-05-07,3521.48
2013-05-08,3553.85
2013-05-09,3555.77
2013-05-10,3577.33
2013-05-13,3590.76
2013-05-14,3549.3
2013-05-15,3597.11
2013-05-16,3635.76
2013-05-17,3691.4
2013-05-20,3737.75
2013-05-21,3787.06
2013-05-22,3755.87
2013-05-23,3724.23
2013-05-24,3782.07
2013-05-27,3820.43
2013-05-28,3827.78
2013-05-29,3856.32
2013-05-30,3865.13
2013-05-31,3841.22
2013-06-03,3814.51
2013-06-04,3739.72
2013-06-05,3755.15
2013-06-06,3688.74
2013-06-07,3616.21
2013-06-13,3515.05
2013-06-14,3584.98
2013-06-17,3593.37
2013-06-18,3605.76
2013-06-19,3583.3
2013-06-20,3465
2013-06-21,3446.48
2013-06-24,3232.96
2013-06-25,3219.13
2013-06-26,3285.82
2013-06-27,3233.22
2013-06-28,3235.98
2013-07-01,3304.59
2013-07-02,3359.05
2013-07-03,3364.18
2013-07-04,3390.49
2013-07-05,3371.53
2013-07-08,3240.48
2013-07-09,3259.91
2013-07-10,3361.4
2013-07-11,3455.88
2013-07-12,3425.14
2013-07-15,3493.44
2013-07-16,3536.31
2013-07-17,3485.07
2013-07-18,3481.2
2013-07-19,3394.31
2013-07-22,3461.28
2013-07-23,3544.97
2013-07-24,3566.28
2013-07-25,3498.24
2013-07-26,3494.16
2013-07-29,3426.59
2013-07-30,3411.22
2013-07-31,3430.74
2013-08-01,3521.15
2013-08-02,3533.61
2013-08-05,3592.54
2013-08-06,3631.12
2013-08-07,3596.32
2013-08-08,3605.85
2013-08-09,3618.74
2013-08-12,3676.2
2013-08-13,3695.55
2013-08-14,3681.08
2013-08-15,3631.32
2013-08-16,3554.35
2013-08-19,3609.03
2013-08-20,3599.64
2013-08-21,3627.5
2013-08-22,3636.47
2013-08-23,3627.97
2013-08-26,3703.59
2013-08-27,3732.1
2013-08-28,3703.92
2013-08-29,3701.08
2013-08-30,3664.15
2013-09-02,3689.96
2013-09-03,3744.87
2013-09-04,3755.24
2013-09-05,3762.57
2013-09-06,3792.83
2013-09-09,3831.93
2013-09-10,3870.92
2013-09-11,3834.26
2013-09-12,3845.07
2013-09-13,3849.82
2013-09-16,3854.21
2013-09-17,3786.29
2013-09-18,3822.12
2013-09-23,3899.63
2013-09-24,3903.52
2013-09-25,3889.22
2013-09-26,3808.22
2013-09-27,3822.76
2013-09-30,3872.89
2013-10-08,3938.07
2013-10-09,3981.06
2013-10-10,3959.63
2013-10-11,4026.92
2013-10-14,4068.32
2013-10-15,4074.08
2013-10-16,3963.21
2013-10-17,3956.97
2013-10-18,3970.64
2013-10-21,4069.03
2013-10-22,4026.52
2013-10-23,3924.22
2013-10-24,3898.16
2013-10-25,3821.78
2013-10-28,3808.7
2013-10-29,3703.86
2013-10-30,3764.45
2013-10-31,3713.83
2013-11-01,3702.45
2013-11-04,3728.19
2013-11-05,3777.4
2013-11-06,3737.11
2013-11-07,3685.04
2013-11-08,3629.94
2013-11-11,3645.84
2013-11-12,3680.54
2013-11-13,3611.76
2013-11-14,3659.83
2013-11-15,3736.45
2013-11-18,3827.88
2013-11-19,3840.37
2013-11-20,3878.58
2013-11-21,3865.41
2013-11-22,3842.76
2013-11-25,3839.6
2013-11-26,3845.68
2013-11-27,3889.76
2013-11-28,3922.67
2013-11-29,3946.38
2013-12-02,3770.87
2013-12-03,3859.96
2013-12-04,3933
2013-12-05,3928.72
2013-12-06,3918.78
2013-12-09,3947.7
2013-12-10,3950.49
2013-12-11,3906.78
2013-12-12,3916.96
2013-12-13,3925.43
2013-12-16,3857.72
2013-12-17,3834.03
2013-12-18,3834.05
2013-12-19,3795.02
2013-12-20,3747
2013-12-23,3742.74
2013-12-24,3768.7
2013-12-25,3808.45
2013-12-26,3743.13
2013-12-27,3800.77
2013-12-30,3813
2013-12-31,3829.1
2014-01-02,3847.88
2014-01-03,3816.32
2014-01-06,3710.9
2014-01-07,3733.66
2014-01-08,3738.21
2014-01-09,3696.02
2014-01-10,3628.63
2014-01-13,3612.02
2014-01-14,3683.53
2014-01-15,3708.14
2014-01-16,3714.31
2014-01-17,3671.92
2014-01-20,3644.13
2014-01-21,3700.11
2014-01-22,3799.04
2014-01-23,3825.49
2014-01-24,3882.67
2014-01-27,3881.95
2014-01-28,3873.81
2014-01-29,3908.45
2014-01-30,3885.42
2014-02-07,3957.67
2014-02-10,4074.63
2014-02-11,4080.38
2014-02-12,4125.41
2014-02-13,4064.42
2014-02-14,4134.16
2014-02-17,4212.75
2014-02-18,4207.7
2014-02-19,4207.99
2014-02-20,4149.07
2014-02-21,4121.92
2014-02-24,4105.79
2014-02-25,3961.44
2014-02-26,3987.48
2014-02-27,3934.73
2014-02-28,3975.93
2014-03-03,4058.8
2014-03-04,4059.57
2014-03-05,4037.78
2014-03-06,4032.76
2014-03-07,4012.45
2014-03-10,3860.24
2014-03-11,3864.26
2014-03-12,3865.66
2014-03-13,3907.15
2014-03-14,3888.98
2014-03-17,3967.15
2014-03-18,3989.2
2014-03-19,3980.67
2014-03-20,3876.58
2014-03-21,3952.39
2014-03-24,3985.86
2014-03-25,3991.14
2014-03-26,4001.5
2014-03-27,3944.04
2014-03-28,3865.3
2014-03-31,3840.54
2014-04-01,3899.49
2014-04-02,3902.04
2014-04-03,3896.28
2014-04-04,3939.23
2014-04-08,3981.63
2014-04-09,4018.55
2014-04-10,4038.84
2014-04-11,4021.19
2014-04-14,4051.33
2014-04-15,4021.91
2014-04-16,4019.88
2014-04-17,4014.94
2014-04-18,4029.26
2014-04-21,3965.34
2014-04-22,3947.17
2014-04-23,3929.17
2014-04-24,3884.81
2014-04-25,3800.68
2014-04-28,3684.59
2014-04-29,3738.93
2014-04-30,3766.17
2014-05-05,3798.29
2014-05-06,3817.98
2014-05-07,3749.97
2014-05-08,3754.01
2014-05-09,3716.02
2014-05-12,3812.76
2014-05-13,3806.89
2014-05-14,3803.8
2014-05-15,3732.34
2014-05-16,3726.66
2014-05-19,3705.36
2014-05-20,3715.71
2014-05-21,3747.33
2014-05-22,3746.14
2014-05-23,3786.56
2014-05-26,3827.49
2014-05-27,3818.32
2014-05-28,3861.59
2014-05-29,3821.87
2014-05-30,3829.24
2014-06-03,3822.72
2014-06-04,3789.29
2014-06-05,3832.06
2014-06-06,3818.33
2014-06-09,3797.43
2014-06-10,3840.02
2014-06-11,3858.05
2014-06-12,3850.11
2014-06-13,3891.56
2014-06-16,3914.98
2014-06-17,3879.34
2014-06-18,3858.1
2014-06-19,3755.69
2014-06-20,3789.34
2014-06-23,3815.88
2014-06-24,3839.2
2014-06-25,3814.03
2014-06-26,3861.95
2014-06-27,3889.32
2014-06-30,3924.9
2014-07-01,3951.73
2014-07-02,3979.31
2014-07-03,4019.65
2014-07-04,4004.56
2014-07-07,4014.49
2014-07-08,4039.71
2014-07-09,3982.4
2014-07-10,3982.2
2014-07-11,4029.75
2014-07-14,4090.8
2014-07-15,4093.11
2014-07-16,4062.12
2014-07-17,4031.44
2014-07-18,4042.52
2014-07-21,4030.24
2014-07-22,4083.29
2014-07-23,4057.11
2014-07-24,4054.22
2014-07-25,4089.8
2014-07-28,4168.37
2014-07-29,4207.86
2014-07-30,4214.84
2014-07-31,4257.05
2014-08-01,4210.22
2014-08-04,4278.85
2014-08-05,4300.12
2014-08-06,4328.6
2014-08-07,4286.09
2014-08-08,4311.7
2014-08-11,4377.02
2014-08-12,4399.81
2014-08-13,4401.81
2014-08-14,4373.5
2014-08-15,4423.64
2014-08-18,4483.54
2014-08-19,4496.94
2014-08-20,4497.4
2014-08-21,4495.44
2014-08-22,4521.75
2014-08-25,4487.14
2014-08-26,4407.59
2014-08-27,4421.21
2014-08-28,4381.49
2014-08-29,4427.88
2014-09-01,4507.44
2014-09-02,4576.12
2014-09-03,4608.56
2014-09-04,4647.89
2014-09-05,4666.47
2014-09-09,4701.7
2014-09-10,4709.91
2014-09-11,4704.94
2014-09-12,4756.95
2014-09-15,4807.56
2014-09-16,4645.55
2014-09-17,4686.05
2014-09-18,4719.01
2014-09-19,4758.73
2014-09-22,4694.23
2014-09-23,4754.47
2014-09-24,4815.71
2014-09-25,4814.74
2014-09-26,4829.94
2014-09-29,4877.44
2014-09-30,4916.12
2014-10-08,4993.53
2014-10-09,5004
2014-10-10,4981.85
2014-10-13,4982.68
2014-10-14,4966.08
2014-10-15,4987.71
2014-10-16,4906.24
2014-10-17,4860.73
2014-10-20,4929.16
2014-10-21,4884.02
2014-10-22,4825.61
2014-10-23,4755.23
2014-10-24,4774.67
2014-10-27,4809.52
2014-10-28,4924.96
2014-10-29,4991.76
2014-10-30,4992.63
2014-10-31,4986.42
2014-11-03,5028.7
2014-11-04,5003.47
2014-11-05,4995.44
2014-11-06,5024.85
2014-11-07,4977.26
2014-11-10,5031
2014-11-11,4881.48
2014-11-12,4965.38
2014-11-13,4921.67
2014-11-14,4909.61
2014-11-17,4958.47
2014-11-18,4967.65
2014-11-19,4985.1
2014-11-20,4974.63
2014-11-21,5029.77
2014-11-24,5112.12
2014-11-25,5189
2014-11-26,5214.21
2014-11-27,5251.39
2014-11-28,5245.27
2014-12-01,5208.14
2014-12-02,5277.66
2014-12-03,5339.01
2014-12-04,5451.96
2014-12-05,5333.89
2014-12-08,5412.67
2014-12-09,5195.41
2014-12-10,5374.1
2014-12-11,5454.44
2014-12-12,5493.2
2014-12-15,5583.6
2014-12-16,5606.69
2014-12-17,5557.29
2014-12-18,5558.05
2014-12-19,5524.12
2014-12-22,5305.21
2014-12-23,5193.72
2014-12-24,5262.37
2014-12-25,5364.56
2014-12-26,5422.75
2014-12-29,5367.64
2014-12-30,5275.09
2014-12-31,5322.71
2015-01-05,5417.02
2015-01-06,5479.86
2015-01-07,5488.24
2015-01-08,5444.04
2015-01-09,5409.06
2015-01-12,5332.22
2015-01-13,5405.09
2015-01-14,5379.74
2015-01-15,5449.04
2015-01-16,5520.12
2015-01-19,5281.9
2015-01-20,5472.51
2015-01-21,5611.69
2015-01-22,5690.16
2015-01-23,5633.29
2015-01-26,5758.98
2015-01-27,5773.82
2015-01-28,5739.92
2015-01-29,5701.21
2015-01-30,5632.73
2015-02-02,5609.39
2015-02-03,5707.48
2015-02-04,5683.52
2015-02-05,5654.22
2015-02-06,5534.79
2015-02-09,5504.97
2015-02-10,5580.7
2015-02-11,5641.79
2015-02-12,5681.34
2015-02-13,5769.27
2015-02-16,5869.71
2015-02-17,5911.1
2015-02-25,5906.54
2015-02-26,5969.56
2015-02-27,6018.46
2015-03-02,6139.79
2015-03-03,6118.66
2015-03-04,6210.42
2015-03-05,6208.99
2015-03-06,6133.03
2015-03-09,6212.24
2015-03-10,6276.49
2015-03-11,6262.89
2015-03-12,6260.14
2015-03-13,6329.58
2015-03-16,6516.77
2015-03-17,6618.05
2015-03-18,6728.07
2015-03-19,6782.46
2015-03-20,6850.9
2015-03-23,7017.15
2015-03-24,7046.12
2015-03-25,7124.87
2015-03-26,7074.44
2015-03-27,7155.95
2015-03-30,7245.5
2015-03-31,7253.1
2015-04-01,7425.73
2015-04-02,7560.65
2015-04-03,7679.01
2015-04-07,7863.28
2015-04-08,7808
2015-04-09,7746.15
2015-04-10,7952.19
2015-04-13,8122.89
2015-04-14,8119.96
2015-04-15,7802.75
2015-04-16,7912.09
2015-04-17,7980.76
2015-04-20,7839.9
2015-04-21,8112.69
2015-04-22,8323.43
2015-04-23,8410.7
2015-04-24,8419.1
2015-04-27,8513.02
2015-04-28,8266.48
2015-04-29,8428.25
2015-04-30,8469.67
2015-05-04,8510.48
2015-05-05,8199.34
2015-05-06,8083
2015-05-07,7903.48
2015-05-08,8201.29
2015-05-11,8558.22
2015-05-12,8745.68
2015-05-13,8824.93
2015-05-14,8813.39
2015-05-15,8742.89
2015-05-18,8903.6
2015-05-19,9124.83
2015-05-20,9277.33
2015-05-21,9619.22
2015-05-22,9778.17
2015-05-25,10040.09
2015-05-26,10373.58
2015-05-27,10497.34
2015-05-28,9868.42
2015-05-29,9966.85
2015-06-01,10488.31
2015-06-02,10886.4
2015-06-03,10979.99
2015-06-04,10965.41
2015-06-05,11144.52
2015-06-08,11030.92
2015-06-09,11013.74
2015-06-10,11208.06
2015-06-11,11366.29
2015-06-12,11545.89
2015-06-15,11332.89
2015-06-16,10879.84
2015-06-17,11100.55
2015-06-18,10731.38
2015-06-19,9987.41
2015-06-23,10046.88
2015-06-24,10267.63
2015-06-25,9906.1
2015-06-26,9078.07
2015-06-29,8484.64
2015-06-30,8906.02
2015-07-01,8411.91
2015-07-02,7835.1
2015-07-03,7355.49
2015-07-06,7236
2015-07-07,6763.53
2015-07-08,6602.37
2015-07-09,6896.35
2015-07-10,7244.78
2015-07-13,7695.64
2015-07-14,7859.06
2015-07-15,7405.3
2015-07-16,7578.76
2015-07-17,7994.7
2015-07-20,8116.5
2015-07-21,8220.46
2015-07-22,8320.24
2015-07-23,8551.99
2015-07-24,8425.07
2015-07-27,7794.18
2015-07-28,7649.82
2015-07-29,8022.8
2015-07-30,7800.58
2015-07-31,7727.06
2015-08-03,7540.21
2015-08-04,7942.1
2015-08-05,7839.34
2015-08-06,7792.03
2015-08-07,8013.32
2015-08-10,8394.09
2015-08-11,8435.33
2015-08-12,8336.34
2015-08-13,8534.43
2015-08-14,8625.24
2015-08-17,8820.46
2015-08-18,8161.27
2015-08-19,8340.98
2015-08-20,8049.51
2015-08-21,7612.9
2015-08-24,7006.19
2015-08-25,6481.41
2015-08-26,6238.53
2015-08-27,6456.06
2015-08-28,6842.89
2015-08-31,6581.31
2015-09-01,6169.21
2015-09-02,6122.55
2015-09-07,6143.56
2015-09-08,6374.86
2015-09-09,6551.01
2015-09-10,6440.31
2015-09-11,6493.32
2015-09-14,6049.79
2015-09-15,5708.03
2015-09-16,6084.84
2015-09-17,5965.41
2015-09-18,6036.88
2015-09-21,6250.44
2015-09-22,6295.93
2015-09-23,6224.6
2015-09-24,6315.11
2015-09-25,6108.38
2015-09-28,6219.69
2015-09-29,6103.61
2015-09-30,6123.73
2015-10-08,6372.49
2015-10-09,6470.05
2015-10-12,6718.72
2015-10-13,6802.08
2015-10-14,6724.5
2015-10-15,6929.24
2015-10-16,7047.56
2015-10-19,7047.37
2015-10-20,7162.08
2015-10-21,6712.74
2015-10-22,6964.3
2015-10-23,7138.23
2015-10-26,7186.76
2015-10-27,7231.44
2015-10-28,7048.9
2015-10-29,7108.98
2015-10-30,7084.97
2015-11-02,6936.43
2015-11-03,6920.1
2015-11-04,7267.99
2015-11-05,7276.45
2015-11-06,7446.85
2015-11-09,7543.8
2015-11-10,7575.01
2015-11-11,7684.67
2015-11-12,7682.45
2015-11-13,7567.11
2015-11-16,7718.86
2015-11-17,7650.38
2015-11-18,7526.94
2015-11-19,7718.62
2015-11-20,7806.27
2015-11-23,7744.18
2015-11-24,7798.5
2015-11-25,7922.38
2015-11-26,7874.08
2015-11-27,7376.12
2015-11-30,7408.4
2015-12-01,7443.95
2015-12-02,7405.86
2015-12-03,7570.51
2015-12-04,7511.68
2015-12-07,7602.23
2015-12-08,7404.14
2015-12-09,7374.27
2015-12-10,7350.21
2015-12-11,7290.7
2015-12-14,7441.03
2015-12-15,7498.18
2015-12-16,7529.4
2015-12-17,7716.25
2015-12-18,7699.37
2015-12-21,7788.56
2015-12-22,7856.61
2015-12-23,7773.28
2015-12-24,7753.04
2015-12-25,7792.12
2015-12-28,7603.36
2015-12-29,7674.39
2015-12-30,7741.05
2015-12-31,7617.69
2016-01-04,6983.4
2016-01-05,6889.74
2016-01-06,7065.61
2016-01-07,6462.24
2016-01-08,6570.43
2016-01-11,6128.66
2016-01-12,6136.66
2016-01-13,5924.04
2016-01-14,6124.82
2016-01-15,5893.68
2016-01-18,5978.91
2016-01-19,6197.1
2016-01-20,6138.5
2016-01-21,5886.88
2016-01-22,5980.61
2016-01-25,6041.33
2016-01-26,5589.31
2016-01-27,5514.19
2016-01-28,5271.23
2016-01-29,5469.13
2016-02-01,5399.48
2016-02-02,5586.63
2016-02-03,5610.17
2016-02-04,5721.49
2016-02-05,5664.2
2016-02-15,5668.04
2016-02-16,5902.53
2016-02-17,5971.41
2016-02-18,5957.13
2016-02-19,5979.52
2016-02-22,6103.72
2016-02-23,6070.5
2016-02-24,6111.04
2016-02-25,5626.05
2016-02-26,5648.94
2016-02-29,5350.43
2016-03-01,5473.64
2016-03-02,5753.15
2016-03-03,5776.98
2016-03-04,5621.56
2016-03-07,5752.55
2016-03-08,5764.33
2016-03-09,5617.04
2016-03-10,5521.95
2016-03-11,5508.98
2016-03-14,5690.59
2016-03-15,5639.8
2016-03-16,5562.8
2016-03-17,5745.98
2016-03-18,5949.26
2016-03-21,6099.48
2016-03-22,6075.49
2016-03-23,6118.97
2016-03-24,6018.42
2016-03-25,6077.43
2016-03-28,6037.78
2016-03-29,5921.87
2016-03-30,6137.5
2016-03-31,6155.81
2016-04-01,6124.53
2016-04-05,6286.58
2016-04-06,6323.43
2016-04-07,6228.97
2016-04-08,6168.74
2016-04-11,6304.3
2016-04-12,6252.77
2016-04-13,6344.23
2016-04-14,6401.86
2016-04-15,6384.35
2016-04-18,6281.2
2016-04-19,6308.23
2016-04-20,6022.21
2016-04-21,5970.68
2016-04-22,6011.32
2016-04-25,5978.08
2016-04-26,6046.77
2016-04-27,6016.7
2016-04-28,5990.33
2016-04-29,5985.59
2016-05-03,6167.45
2016-05-04,6169.78
2016-05-05,6203.82
2016-05-06,5961.49
2016-05-09,5743.65
2016-05-10,5738.9
2016-05-11,5723.41
2016-05-12,5726.46
2016-05-13,5714.31
2016-05-16,5812.54
2016-05-17,5790.34
2016-05-18,5631.19
2016-05-19,5666.73
2016-05-20,5732.9
2016-05-23,5809.48
2016-05-24,5743.18
2016-05-25,5715.18
2016-05-26,5744.39
2016-05-27,5739.59
2016-05-30,5711.32
2016-05-31,5947.32
2016-06-01,5973.78
2016-06-02,6013.89
2016-06-03,6032.6
2016-06-06,6051.86
2016-06-07,6045.36
2016-06-08,6023.88
2016-06-13,5746.44
2016-06-14,5762.76
2016-06-15,5952.85
2016-06-16,5930.55
2016-06-17,5964.27
2016-06-20,5985.57
2016-06-21,5916.8
2016-06-22,6008.89
2016-06-23,5978.17
2016-06-24,5903.62
2016-06-27,6044.22
2016-06-28,6107.51
2016-06-29,6120.2
2016-06-30,6123.49
2016-07-01,6111.54
2016-07-04,6231.88
2016-07-05,6269.5
2016-07-06,6297.4
2016-07-07,6319.79
2016-07-08,6299.85
2016-07-11,6312.5
2016-07-12,6395.14
2016-07-13,6446.56
2016-07-14,6455.58
2016-07-15,6441.02
2016-07-18,6412.07
2016-07-19,6431.94
2016-07-20,6417.92
2016-07-21,6442.71
2016-07-22,6390.93
2016-07-25,6408.78
2016-07-26,6494.47
2016-07-27,6229.29
2016-07-28,6243.29
2016-07-29,6202.89
2016-08-01,6109.28
2016-08-02,6168.51
2016-08-03,6198.39
2016-08-04,6238.23
2016-08-05,6203.29
2016-08-08,6290.76
2016-08-09,6341.55
2016-08-10,6318.27
2016-08-11,6226.31
2016-08-12,6299.09
2016-08-15,6442.53
2016-08-16,6468.89
2016-08-17,6488.36
2016-08-18,6490.41
2016-08-19,6499.55
2016-08-22,6420.35
2016-08-23,6428.7
2016-08-24,6435.06
2016-08-25,6382.57
2016-08-26,6410.73
2016-08-29,6427.53
2016-08-30,6425.75
2016-08-31,6434.21
2016-09-01,6381.48
2016-09-02,6356.95
2016-09-05,6391.79
2016-09-06,6492.97
2016-09-07,6494.32
2016-09-08,6517.98
2016-09-09,6471.05
2016-09-12,6291.64
2016-09-13,6320.03
2016-09-14,6278.16
2016-09-19,6344.18
2016-09-20,6342.03
2016-09-21,6343.75
2016-09-22,6385.64
2016-09-23,6370.58
2016-09-26,6241.52
2016-09-27,6286.91
2016-09-28,6281.28
